Hotel_ID,Hotel_Name,Location,Brand,Rating,Number_of_Rooms,Amenities,Price_Per_Night,Customer_Satisfaction_Score,Year_Built,Last_Renovated,Distance_to_Airport,Pet_Friendly,Business_Center_Available,WiFi_Included,Restaurant_Available
845,Hotel 845,Milwaukee,TownePlace Suites,1.6,234,"Gym, Free Parking",146.3,1,1989,1986,7.18,True,True,False,False
846,Hotel 846,Phoenix,Marriott Executive Apartments,2.7,88,"Gym, Free Parking",161.73,7,1993,2008,7.36,False,False,False,True
847,Hotel 847,Kansas City,Moxy Hotels,1.3,272,"Pool, Gym, Free WiFi",168.74,3,2021,2010,34.13,True,False,True,False
848,Hotel 848,El Paso,Fairfield by Marriott,5.0,233,"Gym, Free Parking",355.15,6,2009,2004,43.07,True,False,True,False
849,Hotel 849,El Paso,St. Regis,3.0,288,"Gym, Free Parking",396.39,2,2020,2017,48.17,False,False,True,False
850,Hotel 850,Virginia Beach,Sheraton,3.4,220,"Gym, Free Parking",312.0,9,2004,1993,31.79,False,True,False,True
851,Hotel 851,Fresno,Marriott Vacation Club,1.3,227,"Spa, Free Breakfast",431.61,1,1993,1987,10.02,False,False,False,False
852,Hotel 852,San Antonio,Premium,4.0,200,"Business Center, Free WiFi",496.51,6,2014,2006,6.18,True,True,True,True
853,Hotel 853,Fresno,Le Méridien,1.8,221,"Spa, Free Breakfast",428.01,6,2013,1981,40.83,False,True,True,True
854,Hotel 854,Dallas,Autograph Collection Hotels,4.6,87,"Pool, Gym, Free WiFi",377.95,5,1989,1996,29.36,False,True,False,False
855,Hotel 855,Austin,Autograph Collection Hotels,1.8,133,"Gym, Free Parking",313.0,5,2014,2016,31.3,True,False,True,True
856,Hotel 856,Dallas,Moxy Hotels,1.8,200,"Gym, Free Parking",279.54,1,1990,1993,39.29,False,True,False,True
857,Hotel 857,El Paso,AC Hotels,1.1,177,"Pool, Gym, Free WiFi",133.76,10,1990,2004,35.46,True,True,False,False
858,Hotel 858,Seattle,AC Hotels,2.9,175,"Restaurant, Pool",259.75,5,2000,2009,41.89,True,False,True,False
859,Hotel 859,Houston,Longer Stays,3.3,94,"Restaurant, Pool",464.05,2,2000,2008,3.75,True,False,True,False
860,Hotel 860,Chicago,Marriott Vacation Club,1.3,101,"Pool, Gym, Free WiFi",423.21,7,2001,1999,37.63,True,False,False,False
861,Hotel 861,El Paso,Residence Inn,4.1,129,"Spa, Free Breakfast",186.42,3,1986,2000,42.69,True,True,False,False
862,Hotel 862,Chicago,Fairfield by Marriott,2.8,227,"Spa, Free Breakfast",286.64,4,1996,2001,15.02,True,False,False,False
863,Hotel 863,Philadelphia,Le Méridien,3.1,283,"Gym, Free Parking",426.69,3,1981,2014,32.38,False,True,False,True
864,Hotel 864,Memphis,Longer Stays,2.8,173,"Gym, Free Parking",126.95,3,1991,2016,16.39,False,True,False,False
865,Hotel 865,Louisville,Design Hotels,2.6,168,"Spa, Free Breakfast",254.96,4,2021,1995,47.94,False,False,True,False
866,Hotel 866,Oklahoma City,Premium,3.2,57,"Gym, Free Parking",440.74,5,1997,2022,2.64,True,True,False,True
867,Hotel 867,Kansas City,Moxy Hotels,1.6,291,"Gym, Free Parking",261.56,1,1990,1996,29.41,False,True,False,False
868,Hotel 868,Washington D.C.,Tribute Portfolio,1.7,134,"Business Center, Free WiFi",131.05,4,1995,1995,9.16,True,True,False,True
869,Hotel 869,Chicago,Residence Inn,4.4,178,"Business Center, Free WiFi",317.01,8,1997,1981,35.9,False,True,True,False
870,Hotel 870,Memphis,TownePlace Suites,4.8,296,"Business Center, Free WiFi",444.7,10,2014,1983,9.62,True,False,True,False
871,Hotel 871,Las Vegas,AC Hotels,2.5,57,"Gym, Free Parking",336.11,7,2005,2000,12.53,False,True,False,True
872,Hotel 872,Philadelphia,Residence Inn,2.1,206,"Gym, Free Parking",190.51,9,1995,2018,25.22,True,False,False,False
873,Hotel 873,San Antonio,Westin,3.6,145,"Spa, Free Breakfast",253.7,5,1985,2013,45.83,False,True,True,True
874,Hotel 874,Phoenix,Design Hotels,2.6,151,"Pool, Gym, Free WiFi",280.05,10,2022,2009,11.37,True,True,True,False
875,Hotel 875,Dallas,Sheraton,1.1,54,"Spa, Free Breakfast",331.71,4,2021,1985,8.07,False,False,True,False
876,Hotel 876,San Diego,TownePlace Suites,1.6,288,"Spa, Free Breakfast",403.74,8,1991,1996,38.19,True,True,True,True
877,Hotel 877,New York,Tribute Portfolio,3.9,135,"Pool, Gym, Free WiFi",139.55,9,1992,2018,25.53,False,True,False,False
878,Hotel 878,Kansas City,Premium,3.6,224,"Business Center, Free WiFi",455.86,7,1983,2004,45.68,False,True,True,False
879,Hotel 879,San Diego,Fairfield by Marriott,1.1,83,"Spa, Free Breakfast",104.92,7,2018,1984,8.18,False,True,False,True
880,Hotel 880,Fort Worth,Gaylord Hotels,1.9,242,"Gym, Free Parking",248.02,5,1981,1984,32.65,True,True,False,False
881,Hotel 881,Houston,The Luxury Collection,1.9,104,"Spa, Free Breakfast",110.97,4,2005,1999,12.41,True,True,True,True
882,Hotel 882,Sacramento,TownePlace Suites,3.7,168,"Restaurant, Pool",257.19,10,2006,1995,8.68,True,False,True,False
883,Hotel 883,Houston,The Ritz-Carlton,1.1,267,"Restaurant, Pool",310.33,1,2006,2020,34.49,True,False,True,True
884,Hotel 884,San Antonio,Delta Hotels,1.4,220,"Pool, Gym, Free WiFi",304.67,10,1994,2016,30.09,True,False,True,False
885,Hotel 885,Columbus,Tribute Portfolio,4.2,251,"Restaurant, Pool",166.25,10,1987,2019,37.99,False,True,False,True
886,Hotel 886,Houston,Luxury,1.7,207,"Restaurant, Pool",358.3,7,1986,1988,16.16,True,True,False,True
887,Hotel 887,Austin,Longer Stays,3.6,163,"Gym, Free Parking",117.91,1,2019,1984,22.95,False,True,False,False
888,Hotel 888,Portland,Residence Inn,2.0,259,"Pool, Gym, Free WiFi",404.76,1,1991,2021,20.87,False,False,True,False
889,Hotel 889,Seattle,Autograph Collection Hotels,1.4,194,"Pool, Gym, Free WiFi",478.66,5,1992,1981,49.22,True,True,False,True
890,Hotel 890,Baltimore,Premium,2.0,75,"Business Center, Free WiFi",235.91,9,2022,1988,15.32,False,False,True,False
891,Hotel 891,Tucson,Element by Westin,3.9,185,"Pool, Gym, Free WiFi",306.9,6,1996,2022,15.45,True,True,False,True
892,Hotel 892,Oklahoma City,Courtyard by Marriott,4.4,96,"Pool, Gym, Free WiFi",251.56,3,1996,2015,18.37,True,True,True,False
893,Hotel 893,Denver,Element by Westin,4.3,281,"Restaurant, Pool",102.68,3,2015,2001,28.67,True,True,False,False
894,Hotel 894,Nashville,JW Marriott,2.6,162,"Spa, Free Breakfast",254.35,7,2000,2001,13.36,False,False,False,True
895,Hotel 895,Fresno,Gaylord Hotels,3.7,125,"Pool, Gym, Free WiFi",416.69,6,1987,2001,45.85,True,True,True,True
896,Hotel 896,Kansas City,Westin,1.8,268,"Restaurant, Pool",338.4,9,1984,2013,14.02,True,False,False,False
897,Hotel 897,Baltimore,TownePlace Suites,2.2,121,"Pool, Gym, Free WiFi",140.5,6,2005,2008,44.89,True,True,False,False
898,Hotel 898,Seattle,Premium,4.6,138,"Restaurant, Pool",438.86,5,1995,2017,6.07,False,True,True,False
899,Hotel 899,Los Angeles,Premium,1.1,95,"Spa, Free Breakfast",312.43,10,2015,2012,33.17,True,False,True,False
900,Hotel 900,Denver,Element by Westin,1.3,245,"Business Center, Free WiFi",436.69,7,2007,1997,45.44,False,True,True,False
901,Hotel 901,El Paso,The Luxury Collection,1.8,82,"Business Center, Free WiFi",332.09,1,2008,1986,9.27,False,True,True,True
902,Hotel 902,San Diego,Design Hotels,1.1,50,"Gym, Free Parking",323.88,7,1991,1980,48.45,True,True,True,False
903,Hotel 903,San Francisco,Element by Westin,1.7,196,"Business Center, Free WiFi",142.1,3,2016,2012,23.19,False,True,False,False
904,Hotel 904,Milwaukee,St. Regis,3.3,80,"Spa, Free Breakfast",166.94,9,2009,1980,47.34,False,False,True,True
905,Hotel 905,Kansas City,TownePlace Suites,2.7,257,"Restaurant, Pool",488.81,6,2002,2003,34.16,True,False,False,True
906,Hotel 906,Denver,Gaylord Hotels,4.6,191,"Pool, Gym, Free WiFi",191.39,9,1995,1983,15.78,True,True,False,True
907,Hotel 907,Houston,Luxury,4.3,102,"Spa, Free Breakfast",490.98,5,1993,1983,10.23,True,True,True,False
908,Hotel 908,Denver,Gaylord Hotels,2.4,97,"Pool, Gym, Free WiFi",312.77,7,1989,1997,15.88,False,False,False,True
909,Hotel 909,Philadelphia,Marriott Executive Apartments,2.0,118,"Pool, Gym, Free WiFi",154.32,4,1986,2006,5.56,True,True,False,True
910,Hotel 910,Long Beach,Le Méridien,2.5,154,"Business Center, Free WiFi",139.72,7,2016,2022,8.05,False,False,True,True
911,Hotel 911,Seattle,Moxy Hotels,3.4,139,"Gym, Free Parking",183.55,1,2008,2011,6.13,False,True,False,True
912,Hotel 912,Dallas,The Luxury Collection,2.1,239,"Business Center, Free WiFi",470.25,7,1982,2012,21.72,False,False,True,False
913,Hotel 913,Sacramento,Sheraton,3.5,269,"Pool, Gym, Free WiFi",265.66,8,1994,2007,39.98,False,False,True,False
914,Hotel 914,Columbus,JW Marriott,2.6,243,"Spa, Free Breakfast",258.17,5,2015,2021,7.93,False,False,True,False
915,Hotel 915,Oklahoma City,Luxury,3.2,291,"Spa, Free Breakfast",225.28,2,1998,2020,7.39,True,False,False,True
916,Hotel 916,Tucson,W Hotels,2.7,241,"Gym, Free Parking",158.82,5,1992,2015,32.53,True,True,False,True
917,Hotel 917,Indianapolis,Design Hotels,2.2,247,"Restaurant, Pool",295.14,6,2021,1985,10.66,False,True,False,True
918,Hotel 918,Louisville,Delta Hotels,4.8,112,"Business Center, Free WiFi",152.02,2,2000,1995,5.78,False,False,False,True
919,Hotel 919,Fresno,Premium,4.1,122,"Restaurant, Pool",434.19,6,2016,2013,9.18,True,False,True,True
920,Hotel 920,Louisville,Marriott Hotels,1.6,210,"Spa, Free Breakfast",248.16,6,2006,2002,46.26,True,False,False,True
921,Hotel 921,Dallas,Delta Hotels,4.5,218,"Spa, Free Breakfast",249.92,1,2008,2021,41.25,False,False,True,False
922,Hotel 922,Denver,The Luxury Collection,2.9,138,"Pool, Gym, Free WiFi",289.6,1,1999,2003,18.35,False,True,False,False
923,Hotel 923,Los Angeles,JW Marriott,4.6,225,"Restaurant, Pool",277.65,10,2004,1992,33.14,True,False,False,True
924,Hotel 924,Las Vegas,Autograph Collection Hotels,4.2,62,"Business Center, Free WiFi",497.94,3,1985,1997,27.33,True,False,False,False
925,Hotel 925,Fresno,Sheraton,2.7,122,"Spa, Free Breakfast",318.15,10,2015,1992,34.18,False,False,False,True
926,Hotel 926,Atlanta,Westin,1.1,294,"Spa, Free Breakfast",135.28,10,1981,2016,34.45,True,False,False,True
927,Hotel 927,Oklahoma City,Marriott Executive Apartments,2.1,126,"Business Center, Free WiFi",342.75,3,2001,2022,31.81,True,False,True,False
928,Hotel 928,Louisville,JW Marriott,3.2,208,"Restaurant, Pool",160.63,4,2011,2018,14.04,False,False,False,True
929,Hotel 929,Tucson,TownePlace Suites,3.5,282,"Gym, Free Parking",112.38,2,1995,2021,2.91,False,False,False,False
930,Hotel 930,Houston,Marriott Executive Apartments,2.0,252,"Restaurant, Pool",488.3,9,1997,1996,23.32,False,True,False,True
931,Hotel 931,Austin,Design Hotels,1.6,117,"Business Center, Free WiFi",409.42,10,1984,1994,44.66,True,False,False,True
932,Hotel 932,Mesa,SpringHill Suites,4.3,147,"Restaurant, Pool",492.04,7,2015,1997,28.91,False,False,True,False
933,Hotel 933,Seattle,Fairfield by Marriott,4.9,174,"Pool, Gym, Free WiFi",291.15,7,2009,2002,41.79,True,False,False,True
934,Hotel 934,Atlanta,Luxury,3.1,151,"Business Center, Free WiFi",312.9,6,1998,2009,49.59,False,True,True,True
935,Hotel 935,Fresno,The Luxury Collection,1.7,287,"Restaurant, Pool",167.33,3,2002,2013,9.02,False,True,False,True
936,Hotel 936,Los Angeles,Boutique,2.1,181,"Business Center, Free WiFi",198.76,6,2013,1983,34.9,True,True,True,False
937,Hotel 937,Philadelphia,Courtyard by Marriott,1.1,151,"Spa, Free Breakfast",435.42,8,1992,1982,34.04,True,False,True,True
938,Hotel 938,Long Beach,SpringHill Suites,4.7,68,"Pool, Gym, Free WiFi",242.47,8,2022,1986,49.02,False,False,True,True
939,Hotel 939,Detroit,TownePlace Suites,1.5,247,"Gym, Free Parking",430.73,9,2008,1997,49.29,False,False,True,True
940,Hotel 940,Louisville,TownePlace Suites,3.3,275,"Gym, Free Parking",383.61,1,2015,2021,34.65,True,True,True,False
941,Hotel 941,Washington D.C.,Sheraton,2.1,131,"Business Center, Free WiFi",170.87,1,2001,1986,12.94,False,False,False,False
942,Hotel 942,Dallas,Westin,3.2,190,"Pool, Gym, Free WiFi",302.98,3,2015,2019,40.13,True,True,True,False
943,Hotel 943,Seattle,AC Hotels,3.6,282,"Pool, Gym, Free WiFi",370.95,3,1988,1985,6.24,True,True,False,False
944,Hotel 944,Sacramento,The Ritz-Carlton,4.3,72,"Gym, Free Parking",194.01,10,2018,2001,39.25,False,True,True,False
945,Hotel 945,Jacksonville,W Hotels,1.8,132,"Spa, Free Breakfast",432.28,8,1998,1980,45.6,True,True,True,True
946,Hotel 946,Milwaukee,Boutique,1.0,158,"Gym, Free Parking",317.93,10,2017,1983,19.76,True,True,False,False
947,Hotel 947,Columbus,Tribute Portfolio,1.5,124,"Spa, Free Breakfast",166.1,1,1985,2022,31.9,True,False,True,False
948,Hotel 948,Chicago,Marriott Executive Apartments,4.6,178,"Business Center, Free WiFi",333.19,2,1994,2008,22.08,False,False,True,True
949,Hotel 949,Charlotte,Autograph Collection Hotels,4.5,137,"Gym, Free Parking",499.89,2,1999,2000,22.45,True,True,True,False
950,Hotel 950,Baltimore,Element by Westin,3.4,103,"Spa, Free Breakfast",160.21,3,1988,2005,16.21,False,False,True,True
951,Hotel 951,Oklahoma City,Element by Westin,3.4,248,"Gym, Free Parking",426.7,6,2011,1993,38.34,False,False,False,False
952,Hotel 952,Virginia Beach,Marriott Executive Apartments,3.7,138,"Business Center, Free WiFi",182.92,1,1983,1988,46.87,False,True,True,True
953,Hotel 953,Denver,Premium,1.7,262,"Spa, Free Breakfast",412.96,2,1997,1991,47.1,True,True,True,True
954,Hotel 954,Louisville,SpringHill Suites,4.7,192,"Spa, Free Breakfast",393.83,1,1984,2021,9.56,True,False,False,False
955,Hotel 955,Long Beach,Fairfield by Marriott,2.7,114,"Gym, Free Parking",220.2,5,1999,1985,43.86,False,False,False,False
956,Hotel 956,Las Vegas,Marriott Executive Apartments,2.5,125,"Business Center, Free WiFi",230.33,7,2002,1999,37.13,False,False,True,True
957,Hotel 957,Baltimore,Tribute Portfolio,3.1,299,"Gym, Free Parking",417.01,8,1990,2003,13.39,True,False,True,True
958,Hotel 958,San Francisco,Element by Westin,1.2,248,"Gym, Free Parking",284.58,10,2016,2006,4.3,False,True,False,True
959,Hotel 959,Louisville,W Hotels,1.7,192,"Gym, Free Parking",392.33,1,2001,2017,14.13,False,False,True,True
960,Hotel 960,San Francisco,Marriott Vacation Club,4.0,198,"Pool, Gym, Free WiFi",159.19,7,1983,1987,45.7,True,True,False,True
961,Hotel 961,Columbus,St. Regis,1.3,196,"Restaurant, Pool",441.02,5,2008,1980,32.03,False,True,True,True
962,Hotel 962,Mesa,Marriott Hotels,3.4,109,"Gym, Free Parking",384.35,10,2013,2003,36.33,True,False,False,True
963,Hotel 963,Tucson,Tribute Portfolio,2.0,142,"Pool, Gym, Free WiFi",462.78,1,1992,1986,13.6,True,False,False,False
964,Hotel 964,Louisville,Longer Stays,2.6,266,"Business Center, Free WiFi",152.95,3,2021,1998,36.25,False,False,False,True
965,Hotel 965,Chicago,Boutique,2.2,210,"Gym, Free Parking",337.21,7,1988,2001,2.38,True,True,True,False
966,Hotel 966,Louisville,Residence Inn,2.4,98,"Restaurant, Pool",339.65,10,2021,2014,19.39,True,True,True,False
967,Hotel 967,Nashville,Moxy Hotels,3.9,273,"Spa, Free Breakfast",241.38,1,2010,2009,31.71,True,True,True,True
968,Hotel 968,Memphis,Moxy Hotels,2.2,290,"Business Center, Free WiFi",283.39,7,1986,2008,8.16,False,True,True,True
969,Hotel 969,Austin,Westin,3.3,84,"Pool, Gym, Free WiFi",115.19,5,1983,2001,41.33,False,False,False,False
970,Hotel 970,Los Angeles,AC Hotels,2.9,221,"Spa, Free Breakfast",398.34,1,1998,1990,12.52,False,True,False,True
971,Hotel 971,Memphis,Delta Hotels,3.7,151,"Business Center, Free WiFi",319.73,1,2021,1999,32.96,True,True,False,True
972,Hotel 972,Mesa,Marriott Hotels,4.7,267,"Pool, Gym, Free WiFi",123.1,1,2009,2008,20.85,True,False,True,False
973,Hotel 973,Seattle,Delta Hotels,3.9,60,"Restaurant, Pool",372.3,9,2010,2020,30.21,False,True,True,False
974,Hotel 974,Memphis,Autograph Collection Hotels,1.9,148,"Gym, Free Parking",286.71,3,2014,2021,6.27,False,True,True,False
975,Hotel 975,San Antonio,Westin,1.1,249,"Restaurant, Pool",113.78,5,2000,2013,1.83,True,False,False,True
976,Hotel 976,San Antonio,Luxury,2.0,159,"Business Center, Free WiFi",487.84,10,2010,1980,45.57,False,True,True,True
977,Hotel 977,San Jose,Boutique,3.4,255,"Pool, Gym, Free WiFi",479.64,9,1998,2010,14.21,False,True,True,False
978,Hotel 978,Houston,Premium,1.2,123,"Restaurant, Pool",305.16,6,2010,2009,41.16,False,True,False,True
979,Hotel 979,Phoenix,Premium,3.0,243,"Spa, Free Breakfast",137.47,9,2011,1997,49.97,False,True,False,False
980,Hotel 980,Nashville,St. Regis,3.4,223,"Pool, Gym, Free WiFi",401.85,8,1981,1996,11.36,False,False,True,True
981,Hotel 981,Charlotte,Residence Inn,2.3,58,"Restaurant, Pool",296.77,8,1989,2017,13.99,True,True,False,False
982,Hotel 982,San Antonio,The Luxury Collection,4.1,52,"Restaurant, Pool",220.98,1,1981,1993,33.48,False,False,True,True
983,Hotel 983,Long Beach,Select,1.4,134,"Gym, Free Parking",296.57,9,1981,2002,48.31,False,True,False,False
984,Hotel 984,El Paso,Le Méridien,1.3,75,"Business Center, Free WiFi",308.98,6,2003,2004,45.87,True,False,False,True
985,Hotel 985,Indianapolis,W Hotels,3.9,121,"Pool, Gym, Free WiFi",325.08,9,1996,1994,25.64,True,False,False,True
986,Hotel 986,Las Vegas,The Ritz-Carlton,3.0,97,"Spa, Free Breakfast",276.49,3,2011,2001,39.96,True,False,True,False
987,Hotel 987,Long Beach,Delta Hotels,3.8,243,"Pool, Gym, Free WiFi",342.3,3,1995,1982,7.65,True,True,True,True
988,Hotel 988,San Francisco,Marriott Executive Apartments,2.7,247,"Pool, Gym, Free WiFi",467.49,6,1995,1998,48.89,False,True,True,True
989,Hotel 989,Philadelphia,Marriott Vacation Club,2.0,205,"Gym, Free Parking",244.91,9,2018,2013,48.25,False,True,False,False
990,Hotel 990,Virginia Beach,Tribute Portfolio,4.3,166,"Pool, Gym, Free WiFi",390.29,7,2010,2014,9.02,False,False,False,True
991,Hotel 991,San Diego,Design Hotels,4.2,270,"Pool, Gym, Free WiFi",457.78,3,2022,1980,15.67,False,True,False,True
992,Hotel 992,San Jose,Westin,3.8,203,"Spa, Free Breakfast",282.39,3,2003,2000,5.91,True,True,False,True
993,Hotel 993,Long Beach,St. Regis,2.1,202,"Spa, Free Breakfast",277.38,2,1980,2008,14.31,True,True,True,False
994,Hotel 994,Austin,Tribute Portfolio,3.4,61,"Spa, Free Breakfast",340.85,9,1990,1985,40.98,False,True,True,False
995,Hotel 995,Boston,Marriott Executive Apartments,2.4,182,"Spa, Free Breakfast",336.56,3,2000,2016,19.54,False,False,True,False
996,Hotel 996,Louisville,TownePlace Suites,1.4,275,"Gym, Free Parking",422.64,5,1983,1980,5.33,False,False,False,False
997,Hotel 997,Fort Worth,Autograph Collection Hotels,4.7,97,"Restaurant, Pool",290.59,9,1986,1980,17.77,False,True,False,False
998,Hotel 998,Louisville,SpringHill Suites,1.5,86,"Restaurant, Pool",498.45,8,2005,2006,49.09,True,True,True,True
999,Hotel 999,Los Angeles,Boutique,4.8,256,"Spa, Free Breakfast",123.79,2,1991,2000,31.85,False,True,False,True
1000,Hotel 1000,Atlanta,W Hotels,2.8,93,"Spa, Free Breakfast",101.27,3,2010,1995,21.39,True,False,True,False
